stamp,source_topic,message_data_length
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=961768559)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=950520564)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=969780658)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=955224030)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=976855492)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=964377712)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=985960778)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=971936031)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=996234929)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=979041669)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=996793455)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=987043952)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=997542392)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=998946107)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=998147811)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478056, nanosec=999852039)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=1960897)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=678923)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=8993341)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=2324668)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=18006397)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=3822700)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=25980009)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=11362639)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=32979133)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=19470970)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=28385550)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=35434136)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=73789309)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=74350087)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=75021379)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=75492797)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=76081910)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=76579388)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=77644285)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=78154025)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=78587686)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=82270038)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=94370116)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=105016049)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=94809231)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=109952679)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=95376294)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=110445188)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=96029883)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=110911389)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=97946869)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=111417827)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=105048770)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=112235044)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=114052098)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=112904129)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=122418620)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=115465009)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=129342686)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=124282626)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=137371238)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=131530466)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=145462516)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=147894575)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=147932380)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=152031074)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=154007747)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=155768631)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=161954020)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=163574530)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=178231782)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=171519560)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=186250073)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=179697659)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=201119974)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=188400530)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=210034424)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=198497343)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=218117482)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=199540831)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=225939065)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=200334731)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=233075544)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=275524373)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=251544943)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=282440740)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=258254415)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=287380791)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=274018008)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=288218963)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=282337328)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=303793431)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=294107977)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=307341955)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=305925834)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=316234090)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=321781637)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=323340936)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=329927978)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=331209309)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=337898827)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=341479117)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=345178422)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=355368012)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=361984481)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=372227530)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=377958117)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=380172947)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=385981079)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=387340663)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=395544796)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=398095357)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=401943097)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=404407101)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=409833624)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=412362884)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=418015251)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=419271329)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=426110926)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=430109741)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=433862741)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=436339838)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=446568647)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=456488908)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=449301057)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=459194968)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=458034002)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=468154776)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=465760912)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=476231034)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=473855588)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=483640014)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=480878315)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=498112818)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=494773132)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=498614457)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=505893926)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=508227273)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=513901422)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=515381014)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=521865743)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=523151831)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=529939289)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=553115094)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=548773613)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=555225194)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=553926169)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=556606169)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=561963143)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=572311793)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=569883743)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=579237161)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=577960220)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=587350989)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=586016132)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=598621314)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=595755771)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=599357847)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=597069820)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=600271256)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=602229432)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=601089760)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=609375833)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=604223397)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=618009520)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=611253137)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=626048534)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=628264991)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=633898815)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=635302242)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=646353543)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=657418107)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=647018620)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=660492375)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=650174189)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=660943826)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=658053920)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=661959763)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=666035711)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=668023899)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=673058571)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=675335571)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=682016942)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=683386788)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=694384587)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=697481772)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=695109511)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=698040641)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=695548230)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=698667611)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=695928100)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=699060263)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=697714044)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=700102491)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=705929241)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=707298053)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=713923315)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=715113033)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=721879106)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=724401149)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=729929082)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=732160603)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=737904935)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=740124709)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=744543367)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=747728337)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=745294161)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=748278349)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=745710677)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=748842148)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=746452196)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=749261882)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=753964632)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=756410430)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=761939915)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=764496248)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=768941990)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=771271798)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=777825092)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=779074620)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=785787377)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=788271894)",/novatel_top/oem7raw,56
