stamp,sd_system_warning,sd_system_failure,sd_brake_warning1,sd_brake_warning2,sd_brake_warning3,sd_steer_warning1,sd_steer_warning2,sd_steer_warning3,motec_warning,est1_oos_front_brk,est2_oos_rear_brk,est3_low_eng_speed,est4_sd_comms_loss,est5_motec_comms_loss,est6_sd_ebrake,adlink_hb_lost,rc_lost
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=430145422)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=440055979)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=450168230)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=459994452)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=470008448)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=479975084)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=490046662)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=499924615)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=510055234)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=520054607)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=530497807)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=540788851)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=549920941)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=560053139)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=570041357)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=580792388)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=590028209)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=600030558)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=610044453)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=610044453)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=622953848)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=640047509)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=650068885)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=660834335)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=670048230)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=680058748)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=690056181)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=690056181)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=710695828)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=720788334)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=730433173)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=740032604)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=749932530)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=759898409)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=769843121)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=769843121)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=790026258)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=800009361)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=809983799)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=820007502)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=830328792)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=840061144)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=840061144)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=860766823)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=869974393)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=880797349)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=889958193)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=900441096)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=919996608)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=929960276)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=940002210)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=950791714)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=959999454)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=970011102)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=979973743)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477992, nanosec=990055224)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=15403)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=9978154)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=20045418)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=30016157)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=39967024)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=49962146)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=60084444)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=70002018)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=79966417)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=90787205)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=100513731)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=110008872)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=120020839)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=129982869)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=139925713)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=150790711)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=159934613)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=170023156)",False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False
