stamp,wheel_potentiometer_rr,wheel_potentiometer_rl,wheel_potentiometer_fr,wheel_potentiometer_fl
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=562822418)",43.39,43.99,35.730000000000004,35.53
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=762840893)",43.35,44.03,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=961941433)",43.19,43.9,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=166749494)",43.300000000000004,43.74,35.68,35.07
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=362896816)",43.42,43.910000000000004,35.75,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=562824815)",43.71,43.92,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=762772618)",43.68,44.14,35.660000000000004,35.04
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=963133899)",43.71,44.980000000000004,35.7,35.12
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=162795261)",43.65,44.07,35.68,35.14
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=362751508)",43.64,44.15,35.71,35.27
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=562847758)",43.64,44.24,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=762820988)",43.62,44.1,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=962795916)",43.550000000000004,43.910000000000004,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=162958151)",43.59,44.08,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=362847980)",43.61,44.18,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=562978710)",43.65,44.2,35.730000000000004,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=762752571)",43.33,44.04,35.75,35.09
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=962762972)",43.480000000000004,44.12,35.71,35.09
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=162816146)",43.52,44.160000000000004,35.59,35.07
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=362828659)",43.46,44.050000000000004,35.57,35.14
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=563696377)",43.6,44.08,35.57,35.13
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=763332216)",43.57,44.09,35.63,35.25
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=962044039)",43.58,44.08,35.730000000000004,35.29
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=162832298)",43.61,44.21,35.71,35.2
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=362084343)",43.54,44.18,35.75,35.12
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=562112568)",43.59,44.18,35.730000000000004,35.12
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=761997394)",43.69,44.160000000000004,35.68,35.07
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=962759160)",43.46,44.09,35.62,35.07
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=161978616)",43.57,44.1,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=362063579)",43.61,44.160000000000004,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=562757679)",43.480000000000004,44.2,35.7,35.13
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=762759862)",43.49,44.18,35.75,35.09
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=962768088)",43.7,43.96,35.5,35.21
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=162948955)",43.31,43.96,35.59,35.04
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=365548971)",43.44,44.07,35.730000000000004,35.04
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=562776236)",43.49,44.0,35.62,35.14
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=762914818)",43.480000000000004,44.25,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=962469386)",43.44,44.300000000000004,35.730000000000004,35.07
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=162750514)",43.53,44.2,35.75,35.04
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=361974665)",43.42,44.25,35.75,35.12
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=562034891)",43.39,44.160000000000004,35.75,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=762746308)",43.46,44.27,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=962187902)",43.46,44.2,35.71,35.12
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=163035532)",43.36,44.21,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=362750029)",43.24,44.25,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=561927404)",43.03,44.300000000000004,35.75,35.25
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=762761517)",43.0,44.14,35.71,35.37
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=962002554)",43.04,44.21,35.46,35.14
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=161958923)",42.980000000000004,44.18,35.7,35.07
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=364417462)",42.89,44.11,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=562755311)",43.06,43.82,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=761972318)",43.09,43.660000000000004,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=962767310)",43.02,43.660000000000004,35.730000000000004,35.45
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=166366178)",42.92,43.75,35.7,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=361899684)",42.94,43.86,35.75,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=561914146)",43.0,43.59,35.730000000000004,35.660000000000004
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=761935226)",42.83,43.52,34.46,34.36
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=961913756)",42.660000000000004,43.49,35.64,35.46
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=161856617)",43.12,43.79,35.13,35.12
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=361926046)",43.1,43.660000000000004,35.27,35.38
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=561911686)",43.36,43.9,35.09,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=762032752)",43.76,43.54,34.96,35.64
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=962042546)",43.46,43.59,35.18,35.59
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=161977759)",43.49,43.46,35.04,35.37
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=364144170)",43.1,43.54,35.410000000000004,35.13
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=562062638)",43.21,43.800000000000004,35.57,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=761917211)",43.32,43.96,35.64,34.84
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=961936742)",43.1,43.87,35.63,34.95
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=161982098)",43.96,44.46,35.03,34.7
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=362044441)",43.660000000000004,44.44,35.13,34.5
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=561950501)",43.5,44.84,35.29,34.46
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=761932803)",43.82,44.74,35.21,34.480000000000004
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=962032918)",43.800000000000004,44.86,35.29,34.230000000000004
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=161931859)",43.86,44.64,35.25,34.25
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=362003923)",43.96,44.980000000000004,35.14,34.25
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=562018276)",43.75,44.81,35.480000000000004,34.68
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=762199920)",43.62,44.93,35.5,34.410000000000004
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=961926518)",43.69,45.12,34.36,33.36
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=161922927)",43.43,44.550000000000004,35.2,35.13
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=361874931)",43.93,45.12,34.43,33.5
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=561985027)",43.61,44.68,35.64,34.730000000000004
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=762158562)",43.96,44.92,35.18,34.27
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=961927345)",44.0,45.01,35.230000000000004,34.410000000000004
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=163052309)",44.08,44.93,35.32,34.550000000000004
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=361939628)",43.53,44.37,35.57,34.910000000000004
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=561970632)",43.550000000000004,44.37,35.730000000000004,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=762105566)",43.54,44.36,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=961864567)",43.54,44.37,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=162285772)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=361899886)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=561906797)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=761903708)",43.54,44.37,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=961955253)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=161932243)",43.54,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=362052451)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=561936431)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=761989004)",43.54,44.36,35.75,35.21
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=962470341)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=162148603)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=361934595)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=561964109)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=761891833)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=961837062)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=161826519)",43.53,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=362066317)",43.53,44.36,35.75,35.21
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=561934945)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=761945499)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=962870523)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=165750774)",43.53,44.36,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=361861072)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=561876749)",43.54,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=761961218)",43.53,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=961837434)",43.52,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=161894126)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=362578965)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=561851082)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=762588170)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=961968244)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=161883435)",43.53,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=361936435)",43.53,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=561971795)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=762021088)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=961836902)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=161862806)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=361852722)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=561856901)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=761847500)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=961901782)",43.53,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=162551013)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=361798726)",43.53,44.36,35.75,35.21
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=561815362)",43.53,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=761838277)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=961821955)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=161866606)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=362159604)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=561910198)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=761908335)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=961841003)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=161834352)",43.52,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=361855394)",43.53,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=561827279)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=763241059)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=961933543)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=161858149)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=361949423)",43.53,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=561875021)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=772129413)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=961808502)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=161871409)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=361964092)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=561814994)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=761805171)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=962012992)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=161823350)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=361815113)",43.52,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=562593755)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=762359402)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=961822482)",43.53,44.37,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=162140986)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=361939023)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=561817964)",43.53,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=761901437)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=961840250)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=161819880)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=361853454)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=561830102)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=761855449)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=961818685)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=162291260)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=361829221)",43.52,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=561892375)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=761830933)",43.53,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=961991300)",43.52,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=161925594)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=361824998)",43.54,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=561952836)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=761826221)",43.54,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=971836892)",43.54,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=161902585)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=361819703)",43.53,44.35,35.75,35.21
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=565903096)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=761818931)",43.52,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=962533292)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=161854532)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=362056474)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=562180993)",43.52,44.36,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=761826583)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=961847672)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=161782419)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=361798727)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=561836146)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=762290507)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=961825764)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=161834275)",43.52,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=362265116)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=563631783)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=763518860)",43.52,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=962179310)",43.52,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=161743211)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=361755443)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=561758527)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=761763994)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=961774507)",43.52,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=161836905)",43.53,44.36,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=361754781)",43.53,44.35,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=561837503)",43.52,44.35,35.75,35.18
