stamp,engine_oil_temperature,torque_wheels,driver_traction_aim_switch_fbk,driver_traction_range_switch_fbk
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=683800651)",62.0,223.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=693935308)",62.0,219.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=703851343)",62.0,219.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=714657012)",62.0,219.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=723831422)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=734061600)",62.0,211.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=743861188)",62.0,207.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=753848674)",62.0,198.8,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=763797480)",62.0,198.8,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=773896385)",62.0,194.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=785301686)",62.0,190.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=793863173)",62.0,186.4,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=803807314)",62.0,182.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=813847404)",62.0,178.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=823883717)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=833887765)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=844064787)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=853853196)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=864123992)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=874076635)",62.0,165.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=883844556)",62.0,165.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=893911480)",62.0,165.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=903838508)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=914248832)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=923948190)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=933854825)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=943845233)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=953816583)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=963858342)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=974348483)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=984036301)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=993841633)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=4766614)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=13921247)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=23808643)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=33853185)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=43801806)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=53847496)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=63816207)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=73853396)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=83866108)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=93958190)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=103839036)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=113817986)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=123900357)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=133908188)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=144166912)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=153839583)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=163839446)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=173841792)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=183844781)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=193845872)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=203843551)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=213836790)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=223893324)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=233891801)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=243936709)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=253974579)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=263912792)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=273917240)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=283909237)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=294005141)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=304016535)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=313968857)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=323944820)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=334006956)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=343900971)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=353915105)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=363919260)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=373863327)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=383852367)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=393877887)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=403950634)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=413897493)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=424354444)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=433912515)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=444003196)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=454081140)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=463964486)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=474061219)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=483959451)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=493805567)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=503932691)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=513914075)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=523857135)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=538065325)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=544249100)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=553791960)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=563826723)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=573936791)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=583954682)",62.0,165.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=594551317)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=608559798)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=613866112)",62.0,178.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=623866940)",62.0,186.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=633816866)",62.0,190.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=643930021)",62.0,194.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=654914916)",62.0,198.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=665163717)",62.0,203.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=673845839)",62.0,207.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=683869289)",62.0,211.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=693966816)",62.0,211.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=703847378)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=713968887)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=723842512)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=733821844)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=746610418)",62.0,215.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=753834591)",62.0,207.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=763871111)",62.0,203.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=773997019)",62.0,198.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=783881592)",62.0,194.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=793928917)",62.0,194.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=803947489)",62.0,190.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=813946540)",62.0,186.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=823933852)",62.0,182.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=833922545)",62.0,178.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=843929362)",62.0,178.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=853974171)",62.0,178.10000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=863959304)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=873940615)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=884037361)",62.0,174.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=893883933)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=906646849)",62.0,169.8,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=916766453)",62.0,165.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=923953964)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=934057514)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=944050876)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=954048473)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=963953617)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=973969400)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=983966714)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=994010088)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=4000838)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=13937486)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=23927646)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=33965612)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=43962109)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=53977778)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=63960613)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=73950666)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=83947874)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=93981661)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=103970455)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=113918865)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=123981935)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=133974065)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=143967184)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=153958418)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=163967411)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=173957003)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=183941109)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=194012875)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=203958232)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=214074325)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=223984126)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=235043742)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=243975832)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=253903688)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=263981748)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=273966603)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=285598711)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=293974028)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=308316850)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=313848641)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=323863770)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=333857216)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=343924408)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=353872647)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=363860290)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=374004689)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=383863439)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=394032033)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=403903111)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=413924479)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=427218429)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=433934066)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=433934066)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=454209663)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=464947562)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=474221049)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=483928255)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=493999935)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=503988770)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=516118888)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=525766319)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=533858033)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=546640995)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=554486395)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=563828261)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=574447567)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=583879992)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=593853912)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=603853489)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=613823986)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=623849819)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=634451777)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=643828806)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=653846818)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=663856001)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=673869783)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=683858752)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=693887728)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=703846339)",62.0,161.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=713823243)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=723867736)",62.0,157.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=733849927)",62.0,153.20000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=743807240)",62.0,149.1,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=753953435)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=763860770)",62.0,145.0,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=773829197)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=783942163)",62.0,140.8,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=793804649)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=803834688)",62.0,136.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=813819657)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=823895311)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=833840932)",62.0,132.5,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=843826925)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=855291646)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=863827030)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=873817667)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=883796953)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=893838789)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=903927105)",62.0,128.4,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=914253069)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=923828239)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=933832820)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=943830337)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=953818288)",62.0,124.2,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=963835771)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=973917816)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=983853429)",62.0,120.10000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=993845469)",62.0,116.0,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=3810895)",62.0,116.0,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=14455471)",62.0,111.80000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=23818693)",62.0,111.80000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=33821778)",62.0,111.80000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=43833645)",62.0,111.80000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=54233901)",62.0,107.7,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=63817357)",62.0,107.7,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=73819353)",62.0,107.7,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=83841337)",62.0,107.7,0,0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=93820320)",62.0,107.7,0,0
