stamp,message_name,message_id,message_type,sequence_number,time_status,gps_week_number,gps_week_milliseconds,receiver_status,idle_time,sol_status,vel_type,latency,diff_age,hor_speed,trk_gnd,ver_speed
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=794468689)",BESTVEL,1430,0,0,180,2373,322652750,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,16.93640843327933,261.95078271749924,-0.977578070062544
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=845176266)",BESTVEL,1430,0,0,180,2373,322652800,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,16.947492858751716,262.8463883126934,-1.0316333825221349
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=893209412)",BESTVEL,1430,0,0,180,2373,322652850,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,16.917648354006698,263.43157819449436,-0.9809218131970667
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=943040929)",BESTVEL,1430,0,0,180,2373,322652900,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,16.940369212637876,263.99870818173906,-0.9925840930594527
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=993134834)",BESTVEL,1430,0,0,180,2373,322652950,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,16.9021850037164,264.2967682032126,-1.0113447744702555
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=75244061)",BESTVEL,1430,0,0,180,2373,322653000,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,16.665930327659577,265.1777632554138,-1.0831587766456725
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=94307846)",BESTVEL,1430,0,0,180,2373,322653050,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,16.466844749748628,265.5031785575151,-0.9565519978785629
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=142696384)",BESTVEL,1430,0,0,180,2373,322653100,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,16.589828195649805,266.1725762081144,-1.0376842017526584
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=193203346)",BESTVEL,1430,0,0,180,2373,322653150,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,16.586201119025336,266.75032868584833,-0.9329461340400794
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=245080152)",BESTVEL,1430,0,0,180,2373,322653200,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,16.43277648332445,267.41686637294043,-0.9999412780472884
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=293765816)",BESTVEL,1430,0,0,180,2373,322653250,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,16.317630518306576,267.893075321727,-1.1335410345697932
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=344741246)",BESTVEL,1430,0,0,180,2373,322653300,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,16.211918347390746,268.57322205130663,-1.180766249391482
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=394106621)",BESTVEL,1430,0,0,180,2373,322653350,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,16.15065903380078,269.1185893405502,-1.0192113692546534
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=444588531)",BESTVEL,1430,0,0,180,2373,322653400,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,16.052185757380336,269.5041693528415,-0.977087515736736
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=493194178)",BESTVEL,1430,0,0,180,2373,322653450,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,15.999837241872626,270.4355486073533,-0.9605497299367627
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=548224969)",BESTVEL,1430,0,0,180,2373,322653500,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,15.940128826704957,270.9335684743976,-1.0126491707186605
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=593643931)",BESTVEL,1430,0,0,180,2373,322653550,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,15.836173366611915,271.54932687086495,-0.978518407366754
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=644774281)",BESTVEL,1430,0,0,180,2373,322653600,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,15.785513302009127,271.8247054806969,-1.0270776651318898
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=693805797)",BESTVEL,1430,0,0,180,2373,322653650,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,15.784383727036946,273.00082153797024,-0.9189249003616319
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=742626774)",BESTVEL,1430,0,0,180,2373,322653700,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,15.557216831201972,273.7744953459745,-0.9477851142643926
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=793887098)",BESTVEL,1430,0,0,180,2373,322653750,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,15.404477598524922,273.7654621625785,-0.8312161533097491
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=845499919)",BESTVEL,1430,0,0,180,2373,322653800,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,15.349983730701227,274.6245996072381,-0.9991282266886625
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=892691596)",BESTVEL,1430,0,0,180,2373,322653850,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,15.281874040103244,275.8432331373832,-0.8221104293892274
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=942809329)",BESTVEL,1430,0,0,180,2373,322653900,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,15.185403388158951,276.03527784009736,-0.8876148900201304
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=994304833)",BESTVEL,1430,0,0,180,2373,322653950,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,15.210991254522348,276.8299641336013,-0.8431074099709068
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=75785468)",BESTVEL,1430,0,0,180,2373,322654000,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,15.12134114310305,277.7493780089052,-0.8563868753271996
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=93023553)",BESTVEL,1430,0,0,180,2373,322654050,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,14.996782280996925,278.59934556288056,-0.9100723295991276
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=149547016)",BESTVEL,1430,0,0,180,2373,322654100,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,14.931764712814264,279.34128708426994,-0.7389576350321766
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=192738910)",BESTVEL,1430,0,0,180,2373,322654150,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,14.860215989495051,280.3610782234431,-0.8028514894987007
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=248581122)",BESTVEL,1430,0,0,180,2373,322654200,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,14.766505070698553,281.17283497452684,-0.8908535513725073
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=294023035)",BESTVEL,1430,0,0,180,2373,322654250,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,14.710856968863924,282.1609499435766,-0.7387694791941428
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=343623785)",BESTVEL,1430,0,0,180,2373,322654300,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.30000001192092896,14.654782121251916,283.1213802229472,-0.7294310287323376
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=395086781)",BESTVEL,1430,0,0,180,2373,322654350,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,14.57824486146221,284.1649783624773,-0.7497378463165689
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=445674898)",BESTVEL,1430,0,0,180,2373,322654400,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,14.527079759597635,284.78455541102255,-0.8130156029798528
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=493215376)",BESTVEL,1430,0,0,180,2373,322654450,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,14.463395559591026,285.47830905940646,-0.961397187585197
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=547660640)",BESTVEL,1430,0,0,180,2373,322654500,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,14.36396684733936,286.850809209476,-0.7453488988037396
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=593392251)",BESTVEL,1430,0,0,180,2373,322654550,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,14.29024882640877,287.74619833648495,-0.7065265146284989
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=646954336)",BESTVEL,1430,0,0,180,2373,322654600,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,14.270429338787102,288.82680574655683,-0.649911373209288
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=693434562)",BESTVEL,1430,0,0,180,2373,322654650,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,14.225499890758202,289.17047519236564,-0.769682261533541
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=742936720)",BESTVEL,1430,0,0,180,2373,322654700,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,14.073906124061429,290.2612288224502,-0.809408943083783
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=794904933)",BESTVEL,1430,0,0,180,2373,322654750,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,14.03218369511725,291.685699249929,-0.5322453712300761
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=845377413)",BESTVEL,1430,0,0,180,2373,322654800,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,14.062987171503712,292.7516647633833,-0.676248079265549
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=892974260)",BESTVEL,1430,0,0,180,2373,322654850,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,13.902502197788868,293.46500468137566,-0.7482145944578278
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=945321485)",BESTVEL,1430,0,0,180,2373,322654900,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,13.872693784596787,294.69750409351155,-0.7267997061276374
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=993901845)",BESTVEL,1430,0,0,180,2373,322654950,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,13.740041183132504,295.4326604138665,-0.7841531069335068
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=76420833)",BESTVEL,1430,0,0,180,2373,322655000,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,13.769814274320625,296.66977710544,-0.552398454259484
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=93255874)",BESTVEL,1430,0,0,180,2373,322655050,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,13.745640574357154,297.1388575873548,-0.7695419463202979
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=144543032)",BESTVEL,1430,0,0,180,2373,322655100,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,13.546739145728711,298.49446406873705,-0.7681149727983816
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=192660504)",BESTVEL,1430,0,0,180,2373,322655150,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,13.536144491613705,299.70509239258996,-0.623735089085204
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=245362991)",BESTVEL,1430,0,0,180,2373,322655200,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,13.496411220422937,300.2173312195938,-0.7539432134444168
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=293493766)",BESTVEL,1430,0,0,180,2373,322655250,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,13.40882289408193,301.4885504986691,-0.6541338578161637
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=343621464)",BESTVEL,1430,0,0,180,2373,322655300,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,13.290560779870193,302.03664770843613,-0.7133154313254928
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=394875697)",BESTVEL,1430,0,0,180,2373,322655350,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,13.277262571206203,303.2818954426871,-0.5263414462558065
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=445450684)",BESTVEL,1430,0,0,180,2373,322655400,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,13.268557725535393,303.9409181124178,-0.5422132544186158
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=493277945)",BESTVEL,1430,0,0,180,2373,322655450,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,13.245852828459634,304.683299726582,-0.7065722498636751
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=548386137)",BESTVEL,1430,0,0,180,2373,322655500,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,13.341182121535708,305.0656996510175,-0.6036411478550865
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=593916620)",BESTVEL,1430,0,0,180,2373,322655550,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,13.328415303358224,305.4686166100086,-0.6138451290748832
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=644880718)",BESTVEL,1430,0,0,180,2373,322655600,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,13.344853550379248,306.0415494432665,-0.47952691035276374
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=693686488)",BESTVEL,1430,0,0,180,2373,322655650,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,13.276849703083476,306.3764450606233,-0.5096280077096131
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=743720737)",BESTVEL,1430,0,0,180,2373,322655700,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,13.571037412378203,307.4538796685663,-0.42021743677852763
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=792916902)",BESTVEL,1430,0,0,180,2373,322655750,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,13.734768606340436,308.2255262813967,-0.626833836030019
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=847648482)",BESTVEL,1430,0,0,180,2373,322655800,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,13.601615120787818,308.8371473560372,-0.4679391343187289
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=892681867)",BESTVEL,1430,0,0,180,2373,322655850,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,13.585100800850519,310.0420957104001,-0.5217315002765823
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=943578572)",BESTVEL,1430,0,0,180,2373,322655900,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,13.811097597128173,310.8297077800418,-0.5050207286114734
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=994631616)",BESTVEL,1430,0,0,180,2373,322655950,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,13.89552846749529,310.84256393489596,-0.5594264079304843
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=75493617)",BESTVEL,1430,0,0,180,2373,322656000,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,13.880625257532847,311.9051768258201,-0.4589799575762381
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=94889567)",BESTVEL,1430,0,0,180,2373,322656050,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,13.904800750189747,312.8613675664342,-0.3658503121807861
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=143885913)",BESTVEL,1430,0,0,180,2373,322656100,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,14.109194664748438,313.3274560201531,-0.45676353135162007
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=194001214)",BESTVEL,1430,0,0,180,2373,322656150,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,14.214914212138194,314.0446691431155,-0.39557902219446817
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=247481836)",BESTVEL,1430,0,0,180,2373,322656200,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,14.161885405094688,314.53681658188367,-0.43706511851457996
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=293419109)",BESTVEL,1430,0,0,180,2373,322656250,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,14.338599650344268,315.04968822059186,-0.417544428097532
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=343405525)",BESTVEL,1430,0,0,180,2373,322656300,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.30000001192092896,14.432912664172754,315.64512978748473,-0.42862383732023535
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=393637835)",BESTVEL,1430,0,0,180,2373,322656350,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,14.500326016769682,316.20313554522613,-0.2860803783886663
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=445135097)",BESTVEL,1430,0,0,180,2373,322656400,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,14.605871487146338,316.9403664701533,-0.3396612887139341
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=493659847)",BESTVEL,1430,0,0,180,2373,322656450,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,14.713498519815147,317.12965848390064,-0.24574235799239919
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=548654138)",BESTVEL,1430,0,0,180,2373,322656500,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,14.77915574091912,317.4035742232764,-0.35436087691038054
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=593661529)",BESTVEL,1430,0,0,180,2373,322656550,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,14.856500604004816,318.0893808763697,-0.3633726860164117
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=645450028)",BESTVEL,1430,0,0,180,2373,322656600,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,14.999679686222638,318.5721471905075,-0.2879635819011783
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=693573077)",BESTVEL,1430,0,0,180,2373,322656650,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,15.13262086620261,319.0920791525041,-0.2078884587826515
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=743336648)",BESTVEL,1430,0,0,180,2373,322656700,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,15.128585606390185,319.31189961316886,-0.26823432714334405
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=794759839)",BESTVEL,1430,0,0,180,2373,322656750,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,15.281879265545859,319.72637789029505,-0.3444464424932452
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=845928097)",BESTVEL,1430,0,0,180,2373,322656800,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.800000011920929,15.373720418697328,320.1229375664971,-0.18963632455896473
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=893376854)",BESTVEL,1430,0,0,180,2373,322656850,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8500000238418579,15.413381655639531,320.5981492246727,-0.188983961425766
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=943010767)",BESTVEL,1430,0,0,180,2373,322656900,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.8999999761581421,15.531377860353587,321.0211005109798,-0.22163084843716607
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=993750490)",BESTVEL,1430,0,0,180,2373,322656950,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.949999988079071,15.61683277494923,321.3278433966433,-0.34729881012086317
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=75822188)",BESTVEL,1430,0,0,180,2373,322657000,33554432,53,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0,15.65990775914465,321.49192712764193,-0.11050587689272806
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=93668310)",BESTVEL,1430,0,0,180,2373,322657050,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.0499999523162842,15.831542855019622,322.354194170771,-0.05091048851525226
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=143615408)",BESTVEL,1430,0,0,180,2373,322657100,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.100000023841858,15.912124589898376,322.9670516893469,-0.17888103484710616
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=192888300)",BESTVEL,1430,0,0,180,2373,322657150,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.149999976158142,15.952939715217813,323.1572467467486,-0.23246735782283157
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=244791664)",BESTVEL,1430,0,0,180,2373,322657200,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2000000476837158,16.010714495754236,323.42085054986137,-0.22508934828742344
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=298265509)",BESTVEL,1430,0,0,180,2373,322657250,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.25,16.150403066744857,324.0876331491069,-0.08451112494140034
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=343892353)",BESTVEL,1430,0,0,180,2373,322657300,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,1.2999999523162842,16.249605505964784,324.5368227949439,-0.27768401319588687
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=394506135)",BESTVEL,1430,0,0,180,2373,322657350,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.3499999940395355,16.305531849304714,324.7439044921862,-0.07246515506251505
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=445645849)",BESTVEL,1430,0,0,180,2373,322657400,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.4000000059604645,16.380365244457536,325.05879626985865,-0.21534647917258187
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=493203508)",BESTVEL,1430,0,0,180,2373,322657450,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.44999998807907104,16.45646040947177,325.8181984382458,-0.05033620058192323
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=547395126)",BESTVEL,1430,0,0,180,2373,322657500,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.5,16.551721795650575,326.09734093199745,-0.1535113174035656
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=593000572)",BESTVEL,1430,0,0,180,2373,322657550,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.550000011920929,16.684151245689492,326.6535426245752,-0.2406318605283273
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=644638516)",BESTVEL,1430,0,0,180,2373,322657600,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6000000238418579,16.655914994980733,326.7790590831328,-0.13388896502110015
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=693435309)",BESTVEL,1430,0,0,180,2373,322657650,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.6499999761581421,16.79056326367649,327.58797834054644,-0.2585836934617829
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=743731053)",BESTVEL,1430,0,0,180,2373,322657700,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.699999988079071,16.890815980098704,327.8588538382085,0.04046824825885942
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=794173275)",BESTVEL,1430,0,0,180,2373,322657750,33554432,52,0,novatel_oem7_msgs.msg.PositionOrVelocityType(type=50),0.02500000037252903,0.75,17.040898230422492,328.15257558587734,-0.1253227858408934
