stamp,motor_duty_cycle_cmd,motor_duty_cycle_fbk,motor_current_fbk,sbw_ecu_voltage,sbw_ecu_temp,sbw_error_code,sbw_motor_torque_estimate
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=439122284)",-7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=448963190)",11.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=458925706)",-7.0,11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=468870836)",0.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=479063095)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=488874603)",6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=498875178)",-1.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=508863353)",6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=518876254)",1.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=528877785)",4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=548852196)",-2.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=558864602)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=569421031)",4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=578851801)",1.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=588945293)",7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=598891148)",2.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=608879925)",3.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=619146811)",8.0,2.0,1.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=628944243)",11.0,7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=638949511)",5.0,11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=649196356)",1.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=659173725)",1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=668891089)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=678805239)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=688845006)",3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=698993085)",-3.0,2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=708831830)",7.0,-1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=718894105)",-9.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=729320773)",7.0,-7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=738854158)",0.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=748946681)",6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=758961640)",-4.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=768955028)",2.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=778909150)",-4.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=778909150)",-4.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=810002881)",5.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=818890873)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=828819843)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=838898352)",-5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=848910680)",5.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=858894362)",7.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=868879107)",1.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=879225960)",-8.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=888912432)",6.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=898878515)",-5.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=908839023)",6.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=918995774)",-5.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=929177322)",6.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=938880236)",-5.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=948927316)",1.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=958927737)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=958927737)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=972058036)",-5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=989740662)",-6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477949, nanosec=999655875)",5.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=8895855)",-6.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=18890595)",0.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=28922589)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=39196121)",2.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=39196121)",2.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=58955794)",-9.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=68904339)",1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=78973644)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=88905830)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=98900306)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=108903058)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=119506761)",-6.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=128890571)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=138850766)",3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=138850766)",3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=158853192)",-5.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=168878069)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=178891850)",6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=189387119)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=198884128)",12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=208884891)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=218951053)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=228922726)",15.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=238869852)",-3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=249252581)",9.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=258915979)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=268966276)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=278884568)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=288839452)",-8.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=298870946)",3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=309770489)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=309770489)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=321163224)",-12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=339851132)",3.0,2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=348914609)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=358879876)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=368915196)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=379515648)",2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=388860587)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=388860587)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=409481617)",1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=419029496)",7.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=428878950)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=438929959)",1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=449780460)",9.0,8.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=458870927)",-3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=469582966)",15.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=478877060)",-8.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=488945828)",12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=499340061)",-8.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=509654967)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=518897005)",4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=518897005)",4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=538886588)",2.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=548881329)",2.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=558864275)",5.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=568849710)",7.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=578860219)",-7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=588882801)",6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=598875293)",-9.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=609215024)",9.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=618834723)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=628850084)",2.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=638878339)",4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=648868368)",-3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=658899761)",7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=669902040)",-4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=678867944)",5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=688970251)",-4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=698908803)",-3.0,-1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=708865956)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=719895375)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=728878550)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=738865410)",-3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=748862302)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=759476250)",-6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=769788054)",-1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=779715931)",-7.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=788885477)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=798877966)",-3.0,-1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=808867703)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=818873674)",-3.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=828868402)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=838924048)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=848862954)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=859009604)",-12.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=868868229)",5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=878903831)",-9.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=888889987)",-2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=898883825)",-4.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=908830575)",-4.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=918846439)",-4.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=928880040)",-9.0,-7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=938832705)",-9.0,-7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=948960992)",-5.0,-7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=958878550)",2.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=968873485)",-15.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=978822545)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=988840275)",-12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477950, nanosec=999389530)",-1.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=9068285)",-12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=19326912)",7.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=19326912)",7.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=38867975)",-4.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=48871094)",-6.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=58845371)",-10.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=68859745)",-11.0,-8.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=78850049)",-2.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=88850858)",-7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=98864156)",-6.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=108869320)",1.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=118923229)",-11.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=128862478)",-5.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=138869330)",-6.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=149155029)",-14.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=158835507)",-7.0,-13.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=168822588)",-8.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=168822588)",-8.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=188863650)",-8.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=198827982)",-8.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=208807230)",-1.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=218843213)",-8.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=228848811)",-4.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=238870266)",-2.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=248907948)",-6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=259957631)",-10.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=268869160)",7.0,-8.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=278812113)",-11.0,6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=288899102)",-4.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=288899102)",-4.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=309834070)",-10.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=318854716)",-4.0,-8.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=328804696)",-10.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=338839003)",4.0,-8.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=348814920)",-16.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=348814920)",-16.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=369579973)",-7.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=378870936)",-5.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=390008574)",-13.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=398880865)",-11.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=408815312)",-7.0,-9.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=418859483)",-8.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=428854054)",-1.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=438917646)",0.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=448867024)",1.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=458909292)",-5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=468868655)",4.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=479680594)",-8.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=489121818)",-7.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=498877411)",4.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=509257568)",-4.0,3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=518864720)",5.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=528856495)",-7.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=538851179)",-1.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=548841222)",-12.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=558843709)",-3.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=569267354)",8.0,-1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=578879345)",-1.0,7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=578879345)",-1.0,7.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=598824678)",-6.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=608877134)",6.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=618857180)",-12.0,5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=628822404)",-1.0,-11.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=638833015)",5.0,0.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=648819564)",-7.0,4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=658811032)",-6.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=668854525)",-7.0,-4.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=678817671)",-8.0,-5.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=688853241)",-4.0,-6.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=698870194)",2.0,-2.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=708885389)",-5.0,1.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=718917748)",4.0,-3.0,0.0,14.4,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477951, nanosec=728934774)",-13.0,0.0,0.0,14.4,27.0,0,0.0
